date,shrub_num,aspect,tag_num,treatment,species,plant_nr,dist_fr_shr,tp_color,flower_type,flower_count
7/21/21,30,south,160,control,AREFEN,4,NaN,OC,old,4
7/28/21,30,south,160,control,AREFEN,4,NaN,OC,new,3
7/28/21,30,south,160,control,AREFEN,4,NaN,OC,old,6
8/4/21,30,south,160,control,AREFEN,4,NaN,OC,new,4
8/4/21,30,south,160,control,AREFEN,4,NaN,OC,old,4
8/10/21,30,south,160,control,AREFEN,4,NaN,OC,new,1
8/10/21,30,south,160,control,AREFEN,4,NaN,OC,old,0
8/19/21,30,south,160,control,AREFEN,4,NaN,OC,new,0
8/19/21,30,south,160,control,AREFEN,4,NaN,OC,old,0
6/15/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
6/15/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
6/17/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
6/17/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
6/22/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
6/22/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
6/30/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
6/30/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
7/1/21,30,south,160,control,AREFEN,5,NaN,GD,new,NaN
7/1/21,30,south,160,control,AREFEN,5,NaN,GD,old,NaN
7/8/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
7/8/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
7/14/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
7/14/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
7/21/21,30,south,160,control,AREFEN,5,NaN,GD,new,2
7/21/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
7/28/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
7/28/21,30,south,160,control,AREFEN,5,NaN,GD,old,1
8/4/21,30,south,160,control,AREFEN,5,NaN,GD,new,1
8/4/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
8/10/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
8/10/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
8/19/21,30,south,160,control,AREFEN,5,NaN,GD,new,0
8/19/21,30,south,160,control,AREFEN,5,NaN,GD,old,0
6/15/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
6/15/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
6/17/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
6/17/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
6/22/21,30,south,160,control,CARRUP,1,NaN,GH,new,1
6/22/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
6/30/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
6/30/21,30,south,160,control,CARRUP,1,NaN,GH,old,1
7/1/21,30,south,160,control,CARRUP,1,NaN,GH,new,NaN
7/1/21,30,south,160,control,CARRUP,1,NaN,GH,old,NaN
7/8/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
7/8/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
7/14/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
7/14/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
7/21/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
7/21/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
7/28/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
7/28/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
8/4/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
8/4/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
8/10/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
8/10/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
8/19/21,30,south,160,control,CARRUP,1,NaN,GH,new,0
8/19/21,30,south,160,control,CARRUP,1,NaN,GH,old,0
6/15/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
6/15/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
6/17/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
6/17/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
6/22/21,30,south,160,control,CARRUP,2,NaN,BH,new,1
6/22/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
6/30/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
6/30/21,30,south,160,control,CARRUP,2,NaN,BH,old,1
7/1/21,30,south,160,control,CARRUP,2,NaN,BH,new,NaN
7/1/21,30,south,160,control,CARRUP,2,NaN,BH,old,NaN
7/8/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
7/8/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
7/14/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
7/14/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
7/21/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
7/21/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
7/28/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
7/28/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
8/4/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
8/4/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
8/10/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
8/10/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
8/19/21,30,south,160,control,CARRUP,2,NaN,BH,new,0
8/19/21,30,south,160,control,CARRUP,2,NaN,BH,old,0
6/15/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
6/15/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
6/17/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
6/17/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
6/22/21,30,south,160,control,CARRUP,3,NaN,YD,new,1
6/22/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
6/30/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
6/30/21,30,south,160,control,CARRUP,3,NaN,YD,old,1
7/1/21,30,south,160,control,CARRUP,3,NaN,YD,new,NaN
7/1/21,30,south,160,control,CARRUP,3,NaN,YD,old,NaN
7/8/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
7/8/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
7/14/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
7/14/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
7/21/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
7/21/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
7/28/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
7/28/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
8/4/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
8/4/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
8/10/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
8/10/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
8/19/21,30,south,160,control,CARRUP,3,NaN,YD,new,0
8/19/21,30,south,160,control,CARRUP,3,NaN,YD,old,0
6/15/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
6/15/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
6/17/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
6/17/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
6/22/21,30,south,160,control,CARRUP,4,NaN,RD,new,1
6/22/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
6/30/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
6/30/21,30,south,160,control,CARRUP,4,NaN,RD,old,1
7/1/21,30,south,160,control,CARRUP,4,NaN,RD,new,NaN
7/1/21,30,south,160,control,CARRUP,4,NaN,RD,old,NaN
7/8/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
7/8/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
7/14/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
7/14/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
7/21/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
7/21/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
7/28/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
7/28/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
8/4/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
8/4/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
8/10/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
8/10/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
8/19/21,30,south,160,control,CARRUP,4,NaN,RD,new,0
8/19/21,30,south,160,control,CARRUP,4,NaN,RD,old,0
6/15/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
6/15/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
6/17/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
6/17/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
6/22/21,30,south,160,control,CARRUP,5,NaN,WD,new,1
6/22/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
6/30/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
6/30/21,30,south,160,control,CARRUP,5,NaN,WD,old,1
7/1/21,30,south,160,control,CARRUP,5,NaN,WD,new,NaN
7/1/21,30,south,160,control,CARRUP,5,NaN,WD,old,NaN
7/8/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
7/8/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
7/14/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
7/14/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
7/21/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
7/21/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
7/28/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
7/28/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
8/4/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
8/4/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
8/10/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
8/10/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
8/19/21,30,south,160,control,CARRUP,5,NaN,WD,new,0
8/19/21,30,south,160,control,CARRUP,5,NaN,WD,old,0
6/15/21,30,south,160,control,OREALP,1,NaN,BH,new,1
6/15/21,30,south,160,control,OREALP,1,NaN,BH,old,0
6/17/21,30,south,160,control,OREALP,1,NaN,BH,new,1
6/17/21,30,south,160,control,OREALP,1,NaN,BH,old,0
6/22/21,30,south,160,control,OREALP,1,NaN,BH,new,0
6/22/21,30,south,160,control,OREALP,1,NaN,BH,old,1
6/30/21,30,south,160,control,OREALP,1,NaN,BH,new,0
6/30/21,30,south,160,control,OREALP,1,NaN,BH,old,0
7/1/21,30,south,160,control,OREALP,1,NaN,BH,new,NaN
7/1/21,30,south,160,control,OREALP,1,NaN,BH,old,NaN
7/8/21,30,south,160,control,OREALP,1,NaN,BH,new,0
7/8/21,30,south,160,control,OREALP,1,NaN,BH,old,0
7/14/21,30,south,160,control,OREALP,1,NaN,BH,new,0
7/14/21,30,south,160,control,OREALP,1,NaN,BH,old,0
7/21/21,30,south,160,control,OREALP,1,NaN,BH,new,0
7/21/21,30,south,160,control,OREALP,1,NaN,BH,old,0
7/28/21,30,south,160,control,OREALP,1,NaN,BH,new,0
7/28/21,30,south,160,control,OREALP,1,NaN,BH,old,0
8/4/21,30,south,160,control,OREALP,1,NaN,BH,new,0
8/4/21,30,south,160,control,OREALP,1,NaN,BH,old,0
8/10/21,30,south,160,control,OREALP,1,NaN,BH,new,0
8/10/21,30,south,160,control,OREALP,1,NaN,BH,old,0
8/19/21,30,south,160,control,OREALP,1,NaN,BH,new,0
8/19/21,30,south,160,control,OREALP,1,NaN,BH,old,0
6/15/21,30,south,160,control,OREALP,2,NaN,WD,new,1
6/15/21,30,south,160,control,OREALP,2,NaN,WD,old,0
6/17/21,30,south,160,control,OREALP,2,NaN,WD,new,1
6/17/21,30,south,160,control,OREALP,2,NaN,WD,old,0
6/22/21,30,south,160,control,OREALP,2,NaN,WD,new,0
6/22/21,30,south,160,control,OREALP,2,NaN,WD,old,1
6/30/21,30,south,160,control,OREALP,2,NaN,WD,new,0
6/30/21,30,south,160,control,OREALP,2,NaN,WD,old,0
7/1/21,30,south,160,control,OREALP,2,NaN,WD,new,NaN
7/1/21,30,south,160,control,OREALP,2,NaN,WD,old,NaN
7/8/21,30,south,160,control,OREALP,2,NaN,WD,new,0
7/8/21,30,south,160,control,OREALP,2,NaN,WD,old,0
7/14/21,30,south,160,control,OREALP,2,NaN,WD,new,0
7/14/21,30,south,160,control,OREALP,2,NaN,WD,old,0
7/21/21,30,south,160,control,OREALP,2,NaN,WD,new,0
7/21/21,30,south,160,control,OREALP,2,NaN,WD,old,0
7/28/21,30,south,160,control,OREALP,2,NaN,WD,new,0
7/28/21,30,south,160,control,OREALP,2,NaN,WD,old,0
8/4/21,30,south,160,control,OREALP,2,NaN,WD,new,0
8/4/21,30,south,160,control,OREALP,2,NaN,WD,old,0
8/10/21,30,south,160,control,OREALP,2,NaN,WD,new,0
8/10/21,30,south,160,control,OREALP,2,NaN,WD,old,0
8/19/21,30,south,160,control,OREALP,2,NaN,WD,new,0
8/19/21,30,south,160,control,OREALP,2,NaN,WD,old,0
6/15/21,30,south,160,control,OREALP,3,NaN,YD,new,1
6/15/21,30,south,160,control,OREALP,3,NaN,YD,old,0
6/17/21,30,south,160,control,OREALP,3,NaN,YD,new,1
6/17/21,30,south,160,control,OREALP,3,NaN,YD,old,0
6/22/21,30,south,160,control,OREALP,3,NaN,YD,new,0
6/22/21,30,south,160,control,OREALP,3,NaN,YD,old,1
6/30/21,30,south,160,control,OREALP,3,NaN,YD,new,0
6/30/21,30,south,160,control,OREALP,3,NaN,YD,old,0
7/1/21,30,south,160,control,OREALP,3,NaN,YD,new,NaN
7/1/21,30,south,160,control,OREALP,3,NaN,YD,old,NaN
7/8/21,30,south,160,control,OREALP,3,NaN,YD,new,0
7/8/21,30,south,160,control,OREALP,3,NaN,YD,old,0
7/14/21,30,south,160,control,OREALP,3,NaN,YD,new,0
7/14/21,30,south,160,control,OREALP,3,NaN,YD,old,0
7/21/21,30,south,160,control,OREALP,3,NaN,YD,new,0
7/21/21,30,south,160,control,OREALP,3,NaN,YD,old,0
7/28/21,30,south,160,control,OREALP,3,NaN,YD,new,0
7/28/21,30,south,160,control,OREALP,3,NaN,YD,old,0
8/4/21,30,south,160,control,OREALP,3,NaN,YD,new,0
8/4/21,30,south,160,control,OREALP,3,NaN,YD,old,0
8/10/21,30,south,160,control,OREALP,3,NaN,YD,new,0
8/10/21,30,south,160,control,OREALP,3,NaN,YD,old,0
8/19/21,30,south,160,control,OREALP,3,NaN,YD,new,0
8/19/21,30,south,160,control,OREALP,3,NaN,YD,old,0
6/15/21,30,south,160,control,OREALP,4,NaN,GD,new,1
6/15/21,30,south,160,control,OREALP,4,NaN,GD,old,0
6/17/21,30,south,160,control,OREALP,4,NaN,GD,new,1
6/17/21,30,south,160,control,OREALP,4,NaN,GD,old,0
6/22/21,30,south,160,control,OREALP,4,NaN,GD,new,0
6/22/21,30,south,160,control,OREALP,4,NaN,GD,old,1
6/30/21,30,south,160,control,OREALP,4,NaN,GD,new,0
6/30/21,30,south,160,control,OREALP,4,NaN,GD,old,0
7/1/21,30,south,160,control,OREALP,4,NaN,GD,new,NaN
7/1/21,30,south,160,control,OREALP,4,NaN,GD,old,NaN
7/8/21,30,south,160,control,OREALP,4,NaN,GD,new,0
7/8/21,30,south,160,control,OREALP,4,NaN,GD,old,0
7/14/21,30,south,160,control,OREALP,4,NaN,GD,new,0
7/14/21,30,south,160,control,OREALP,4,NaN,GD,old,0
7/21/21,30,south,160,control,OREALP,4,NaN,GD,new,0
7/21/21,30,south,160,control,OREALP,4,NaN,GD,old,0
7/28/21,30,south,160,control,OREALP,4,NaN,GD,new,0
7/28/21,30,south,160,control,OREALP,4,NaN,GD,old,0
8/4/21,30,south,160,control,OREALP,4,NaN,GD,new,0
8/4/21,30,south,160,control,OREALP,4,NaN,GD,old,0
8/10/21,30,south,160,control,OREALP,4,NaN,GD,new,0
8/10/21,30,south,160,control,OREALP,4,NaN,GD,old,0
8/19/21,30,south,160,control,OREALP,4,NaN,GD,new,0
8/19/21,30,south,160,control,OREALP,4,NaN,GD,old,0
6/15/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
6/15/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
6/17/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
6/17/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
6/22/21,30,south,160,control,KOBMYO,1,NaN,YS,new,3
6/22/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
6/30/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
6/30/21,30,south,160,control,KOBMYO,1,NaN,YS,old,1
7/1/21,30,south,160,control,KOBMYO,1,NaN,YS,new,NaN
7/1/21,30,south,160,control,KOBMYO,1,NaN,YS,old,NaN
7/8/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
7/8/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
7/14/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
7/14/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
7/21/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
7/21/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
7/28/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
7/28/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
8/4/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
8/4/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
8/10/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
8/10/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
8/19/21,30,south,160,control,KOBMYO,1,NaN,YS,new,0
8/19/21,30,south,160,control,KOBMYO,1,NaN,YS,old,0
6/15/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
6/15/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
6/17/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
6/17/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
6/22/21,30,south,160,control,KOBMYO,2,NaN,RS,new,2
6/22/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
6/30/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
6/30/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
7/1/21,30,south,160,control,KOBMYO,2,NaN,RS,new,NaN
7/1/21,30,south,160,control,KOBMYO,2,NaN,RS,old,NaN
7/8/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
7/8/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
7/14/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
7/14/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
7/21/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
7/21/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
7/28/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
7/28/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
8/4/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
8/4/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
8/10/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
8/10/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
8/19/21,30,south,160,control,KOBMYO,2,NaN,RS,new,0
8/19/21,30,south,160,control,KOBMYO,2,NaN,RS,old,0
6/15/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
6/15/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
6/17/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
6/17/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
6/22/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
6/22/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
6/30/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
6/30/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
7/1/21,30,south,160,control,MINOBT,1,NaN,YD,new,NaN
7/1/21,30,south,160,control,MINOBT,1,NaN,YD,old,NaN
7/8/21,30,south,160,control,MINOBT,1,NaN,YD,new,1
7/8/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
7/14/21,30,south,160,control,MINOBT,1,NaN,YD,new,1
7/14/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
7/21/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
7/21/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
7/28/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
7/28/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
8/4/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
8/4/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
8/10/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
8/10/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
8/19/21,30,south,160,control,MINOBT,1,NaN,YD,new,0
8/19/21,30,south,160,control,MINOBT,1,NaN,YD,old,0
6/15/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
6/15/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
6/17/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
6/17/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
6/22/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
6/22/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
6/30/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
6/30/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
7/1/21,30,south,160,control,MINOBT,2,NaN,GH,new,NaN
7/1/21,30,south,160,control,MINOBT,2,NaN,GH,old,NaN
7/8/21,30,south,160,control,MINOBT,2,NaN,GH,new,1
7/8/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
7/14/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
7/14/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
7/21/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
7/21/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
7/28/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
7/28/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
8/4/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
8/4/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
8/10/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
8/10/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
8/19/21,30,south,160,control,MINOBT,2,NaN,GH,new,0
8/19/21,30,south,160,control,MINOBT,2,NaN,GH,old,0
6/15/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
6/15/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
6/17/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
6/17/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
6/22/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
6/22/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
6/30/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
6/30/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
7/1/21,30,south,160,control,MINOBT,3,NaN,OS,new,NaN
7/1/21,30,south,160,control,MINOBT,3,NaN,OS,old,NaN
7/8/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
7/8/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
7/14/21,30,south,160,control,MINOBT,3,NaN,OS,new,2
7/14/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
7/21/21,30,south,160,control,MINOBT,3,NaN,OS,new,4
7/21/21,30,south,160,control,MINOBT,3,NaN,OS,old,1
7/28/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
7/28/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
8/4/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
8/4/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
8/10/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
8/10/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
8/19/21,30,south,160,control,MINOBT,3,NaN,OS,new,0
8/19/21,30,south,160,control,MINOBT,3,NaN,OS,old,0
6/15/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
6/15/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
6/17/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
6/17/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
6/22/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
6/22/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
6/30/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
6/30/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
7/1/21,30,south,160,control,MINOBT,4,NaN,WS,new,NaN
7/1/21,30,south,160,control,MINOBT,4,NaN,WS,old,NaN
7/8/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
7/8/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
7/14/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
7/14/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
7/21/21,30,south,160,control,MINOBT,4,NaN,WS,new,2
7/21/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
7/28/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
7/28/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
8/4/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
8/4/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
8/10/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
8/10/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
8/19/21,30,south,160,control,MINOBT,4,NaN,WS,new,0
8/19/21,30,south,160,control,MINOBT,4,NaN,WS,old,0
6/15/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
6/15/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
6/17/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
6/17/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
6/22/21,33,south,195,shrub,KOBMYO,1,5,GH,new,4
6/22/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
6/30/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
6/30/21,33,south,195,shrub,KOBMYO,1,5,GH,old,3
7/1/21,33,south,195,shrub,KOBMYO,1,5,GH,new,NaN
7/1/21,33,south,195,shrub,KOBMYO,1,5,GH,old,NaN
7/8/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
7/8/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
7/14/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
7/14/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
7/21/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
7/21/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
7/28/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
7/28/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
8/4/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
8/4/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
8/10/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
8/10/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
8/19/21,33,south,195,shrub,KOBMYO,1,5,GH,new,0
8/19/21,33,south,195,shrub,KOBMYO,1,5,GH,old,0
6/15/21,33,south,195,shrub,KOBMYO,2,32,YD,new,0
6/15/21,33,south,195,shrub,KOBMYO,2,32,YD,old,0
6/17/21,33,south,195,shrub,KOBMYO,2,32,YD,new,0
6/17/21,33,south,195,shrub,KOBMYO,2,32,YD,old,0
